#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.65,-1463.35411825,-398.819961544,708.869122764,-169.33327501,-127.422397984,24.1087277738
0.65,-1229.52442978,-339.861086564,835.060001954,-163.262433318,-138.030170707,74.0631289985
0.65,-1457.36138158,-516.635727688,726.336613567,-152.04208861,-136.289414581,22.9257055473
0.65,-1207.4902968,-273.657408429,793.307735841,-172.088466654,-144.541085076,82.7895557449
0.65,-1320.61740198,-376.584149832,831.477860884,-156.827902534,-129.752389186,52.453359988
0.65,-1298.1653751,-350.426476763,842.351319303,-168.74388141,-130.495939214,67.6353905877
0.65,-1354.06414543,-359.613387758,859.982434275,-171.785163323,-132.398105057,65.2928303798
0.65,-1241.16741945,-263.862194364,781.127292188,-177.563699294,-137.88356544,82.6960899279
0.65,-1478.49257885,-421.672588084,692.274170354,-165.302646335,-132.716633389,20.7516830241
0.65,-1396.54177009,-353.404677975,779.107134197,-166.126358685,-125.780312739,40.5345054884
0.65,-1331.88992819,-338.822681219,814.382559074,-159.26098538,-128.900699287,55.804060279
0.65,-1235.78432104,-244.380493705,825.224763451,-170.28235219,-135.485596415,90.3387091399
0.65,-1300.8662987,-311.980528281,742.999939635,-182.410512751,-139.485851085,56.4517378089
0.65,-1207.3394962,-285.504349379,808.941722632,-169.101993295,-142.670795287,88.9430446505
0.65,-1455.20194342,-389.380504341,742.894387788,-167.059959634,-125.253729884,27.6975744229
0.65,-1304.28122945,-436.567637218,772.480021714,-154.294283961,-140.427660491,40.9940994096
0.65,-1453.50449743,-517.856436419,683.066044346,-163.488640541,-135.411496926,20.1149694716
0.65,-1199.00948523,-272.961697435,799.315166805,-176.064489307,-137.892028712,80.2292332828
0.65,-1444.512366,-472.384396135,670.849524047,-163.825399515,-134.255733737,16.3056183952
0.65,-1500.47154103,-521.722277947,719.215601914,-154.953682656,-130.862263512,20.9295561444
